x432,y1
1,17033
1,17034
1,17035
3,17041
3,17042
3,17043
3,17044
3,17045
0,17051
0,17052
0,17053
0,17054
0,17055
1,17061
1,17062
1,17063
1,17064
1,17065
5,17071
5,17072
5,17073
5,17074
5,17075
0,17081
0,17082
0,17083
0,17084
0,17085
1,17091
1,17092
1,17093
1,17094
1,17095
1,17101
1,17102
1,17103
1,17104
1,17105
1,17111
1,17112
1,17113
1,17114
1,17115
5,17121
5,17122
5,17123
5,17124
5,17125
1,17131
1,17132
1,17133
1,17134
1,17135
0,17141
0,17142
0,17143
0,17144
0,17145
0,17151
0,17152
0,17153
0,17154
0,17155
3,17161
3,17162
3,17163
3,17164
3,17165
0,17171
0,17172
0,17173
0,17174
0,17175
1,17181
1,17182
1,17183
1,17184
1,17185
0,17191
0,17192
0,17193
0,17194
0,17195
1,17201
1,17202
1,17203
1,17204
1,17205
1,17211
1,17212
1,17213
1,17214
1,17215
0,17221
0,17222
0,17223
0,17224
0,17225
0,17231
0,17232
0,17233
0,17234
0,17235
3,17241
3,17242
3,17243
3,17244
3,17245
5,17251
5,17252
5,17253
5,17254
5,17255
5,17261
5,17262
5,17263
5,17264
5,17265
1,17271
1,17272
1,17273
1,17274
1,17275
0,17281
0,17282
0,17283
0,17284
0,17285
0,17291
0,17292
0,17293
0,17294
0,17295
3,17301
3,17302
3,17303
3,17304
3,17305
1,17311
1,17312
1,17313
1,17314
1,17315
1,17321
1,17322
1,17323
1,17324
1,17325
1,17331
1,17332
1,17333
1,17334
1,17335
1,17341
1,17342
1,17343
1,17344
1,17345
1,17351
1,17352
1,17353
1,17354
1,17355
1,17361
1,17362
1,17363
1,17364
1,17365
5,17371
5,17372
5,17373
5,17374
5,17375
3,17381
3,17382
3,17383
3,17384
3,17385
1,17391
1,17392
1,17393
1,17394
1,17395
1,17401
1,17402
1,17403
1,17404
1,17405
0,17411
0,17412
0,17413
0,17414
0,17415
1,17421
1,17422
1,17423
1,17424
1,17425
1,17431
1,17432
1,17433
1,17434
1,17435
5,17441
5,17442
5,17443
5,17444
5,17445
0,17451
0,17452
0,17453
0,17454
0,17455
1,17461
1,17462
1,17463
1,17464
1,17465
1,17471
1,17472
1,17473
1,17474
1,17475
5,17481
5,17482
5,17483
5,17484
5,17485
1,17491
1,17492
1,17493
1,17494
1,17495
5,17501
5,17502
5,17503
5,17504
5,17505
0,17511
0,17512
0,17513
0,17514
0,17515
3,17521
3,17522
3,17523
3,17524
3,17525
0,17531
0,17532
0,17533
0,17534
0,17535
5,17541
5,17542
5,17543
5,17544
5,17545
1,17551
1,17552
1,17553
1,17554
1,17555
5,17561
5,17562
5,17563
5,17564
5,17565
5,17571
5,17572
5,17573
5,17574
5,17575
1,17581
1,17582
1,17583
1,17584
1,17585
3,17591
3,17592
3,17593
3,17594
3,17595
3,17601
3,17602
3,17603
3,17604
3,17605
1,17611
1,17612
1,17613
1,17614
1,17615
1,17621
1,17622
1,17623
1,17624
1,17625
0,17631
0,17632
0,17633
0,17634
0,17635
0,17641
0,17642
0,17643
0,17644
0,17645
0,17651
0,17652
0,17653
0,17654
0,17655
5,17661
5,17662
5,17663
5,17664
5,17665
5,17671
5,17672
5,17673
5,17674
5,17675
3,17681
3,17682
3,17683
3,17684
3,17685
1,17691
1,17692
1,17693
1,17694
1,17695
0,17701
0,17702
0,17703
0,17704
0,17705
5,17711
5,17712
5,17713
5,17714
5,17715
5,17721
5,17722
5,17723
5,17724
5,17725
1,17731
1,17732
1,17733
1,17734
1,17735
1,17741
1,17742
1,17743
1,17744
1,17745
1,17751
1,17752
1,17753
1,17754
1,17755
1,17761
1,17762
1,17763
1,17764
1,17765
0,17771
0,17772
0,17773
0,17774
0,17775
3,17781
3,17782
3,17783
3,17784
3,17785
5,17791
5,17792
5,17793
5,17794
5,17795
1,17801
1,17802
1,17803
1,17804
1,17805
3,17811
3,17812
3,17813
3,17814
3,17815
1,17821
1,17822
1,17823
1,17824
1,17825
1,17831
1,17832
1,17833
1,17834
1,17835
1,17841
1,17842
1,17843
1,17844
1,17845
1,17851
1,17852
1,17853
1,17854
1,17855
1,17861
1,17862
1,17863
1,17864
1,17865
3,17871
1,17872
1,17873
1,17874
3,17875
3,17881
3,17882
3,17883
3,17884
3,17885
1,17891
1,17892
1,17893
1,17894
1,17895
1,17901
1,17902
1,17903
1,17904
1,17905
1,17911
1,17912
1,17913
1,17914
1,17915
0,17921
0,17922
0,17923
0,17924
0,17925
5,17931
5,17932
5,17933
5,17934
5,17935
5,17941
5,17942
5,17943
5,17944
5,17945
5,17951
5,17952
5,17953
5,17954
5,17955
1,17961
1,17962
1,17963
1,17964
1,17965
0,17971
0,17972
0,17973
0,17974
0,17975
1,17981
1,17982
1,17983
1,17984
1,17985
1,17991
1,17992
1,17993
1,17994
1,17995
1,18001
1,18002
1,18003
1,18004
1,18005
1,18011
1,18012
1,18013
1,18014
1,18015
0,18021
0,18022
0,18023
0,18024
0,18025
1,18031
1,18032
1,18033
1,18034
1,18035
0,18041
0,18042
0,18043
0,18044
0,18045
5,18051
5,18052
5,18053
5,18054
5,18055
0,18061
0,18062
0,18063
0,18064
0,18065
0,18071
0,18072
0,18073
0,18074
0,18075
0,18081
0,18082
0,18083
0,18084
0,18085
1,18091
1,18092
1,18093
1,18094
1,18095
1,18101
1,18102
1,18103
1,18104
1,18105
0,18111
0,18112
0,18113
0,18114
0,18115
1,18121
1,18122
1,18123
1,18124
1,18125
5,18131
5,18132
5,18133
5,18134
5,18135
1,18141
1,18142
1,18143
1,18144
1,18145
1,18151
1,18152
1,18153
1,18154
1,18155
1,18161
1,18162
1,18163
1,18164
1,18165
1,18171
1,18172
1,18173
1,18174
1,18175
1,18181
1,18182
1,18183
1,18184
1,18185
5,18191
5,18192
5,18193
5,18194
5,18195
3,18201
3,18202
3,18203
3,18204
3,18205
1,18211
1,18212
1,18213
1,18214
1,18215
0,18221
0,18222
0,18223
0,18224
0,18225
3,18231
3,18232
3,18233
3,18234
3,18235
5,18241
5,18242
5,18243
5,18244
5,18245
1,18251
1,18252
1,18253
1,18254
1,18255
1,18261
1,18262
1,18263
1,18264
1,18265
0,18271
0,18272
0,18273
0,18274
0,18275
1,18281
1,18282
1,18283
1,18284
1,18285
1,18291
1,18292
1,18293
1,18294
1,18295
1,18301
1,18302
1,18303
1,18304
1,18305
5,18311
5,18312
5,18313
5,18314
5,18315
1,18321
1,18322
1,18323
1,18324
1,18325
3,18331
3,18332
3,18333
3,18334
3,18335
1,18341
1,18342
1,18343
1,18344
1,18345
1,18351
1,18352
1,18353
1,18354
1,18355
3,18361
3,18362
3,18363
3,18364
3,18365
5,18371
5,18372
5,18373
5,18374
5,18375
1,18381
1,18382
1,18383
1,18384
1,18385
1,18391
1,18392
1,18393
1,18394
1,18395
0,18401
0,18402
0,18403
0,18404
0,18405
0,18411
0,18412
0,18413
0,18414
0,18415
1,18421
1,18422
1,18423
1,18424
1,18425
1,18431
1,18432
1,18433
1,18434
1,18435
0,18441
0,18442
0,18443
0,18444
0,18445
0,18451
0,18452
0,18453
0,18454
0,18455
0,18461
0,18462
0,18463
0,18464
0,18465
0,18471
0,18472
0,18473
0,18474
0,18475
5,18481
5,18482
5,18483
5,18484
5,18485
1,18491
1,18492
1,18493
1,18494
1,18495
1,18501
1,18502
1,18503
1,18504
1,18505
1,18511
1,18512
1,18513
1,18514
1,18515
1,18521
1,18522
1,18523
1,18524
1,18525
0,18531
0,18532
0,18533
0,18534
0,18535
1,18541
1,18542
1,18543
1,18544
1,18545
1,18551
1,18552
1,18553
1,18554
1,18555
3,18561
3,18562
3,18563
3,18564
3,18565
3,18571
3,18572
3,18573
3,18574
3,18575
1,18581
1,18582
1,18583
1,18584
1,18585
0,18591
0,18592
0,18593
0,18594
0,18595
0,18601
0,18602
0,18603
0,18604
0,18605
5,18611
5,18612
5,18613
5,18614
5,18615
1,18621
1,18622
1,18623
1,18624
1,18625
1,18631
1,18632
1,18633
1,18634
1,18635
0,18641
0,18642
0,18643
0,18644
0,18645
5,18651
5,18652
5,18653
5,18654
5,18655
1,18661
1,18662
1,18663
1,18664
1,18665
1,18671
1,18672
1,18673
1,18674
1,18675
1,18681
1,18682
1,18683
1,18684
1,18685
0,18691
0,18692
0,18693
0,18694
0,18695
3,18701
3,18702
3,18703
3,18704
3,18705
3,18711
3,18712
3,18713
3,18714
3,18715
3,18721
3,18722
3,18723
3,18724
3,18725
0,18731
0,18732
0,18733
0,18734
0,18735
1,18741
1,18742
1,18743
1,18744
1,18745
1,18751
1,18752
1,18753
1,18754
1,18755
1,18761
1,18762
1,18763
1,18764
1,18765
1,18771
1,18772
1,18773
1,18774
1,18775
3,18781
3,18782
3,18783
3,18784
3,18785
1,18791
1,18792
1,18793
1,18794
1,18795
3,18801
3,18802
3,18803
3,18804
3,18805
1,18811
1,18812
1,18813
1,18814
1,18815
1,18821
1,18822
1,18823
1,18824
1,18825
3,18831
3,18832
3,18833
3,18834
3,18835
1,18841
1,18842
1,18843
1,18844
1,18845
0,18851
0,18852
0,18853
0,18854
0,18855
1,18861
1,18862
1,18863
1,18864
1,18865
1,18871
1,18872
1,18873
1,18874
1,18875
1,18881
1,18882
1,18883
1,18884
1,18885
1,18891
1,18892
1,18893
1,18894
1,18895
3,18901
3,18902
3,18903
3,18904
3,18905
0,18911
0,18912
0,18913
0,18914
0,18915
5,18921
5,18922
5,18923
5,18924
5,18925
1,18931
1,18932
1,18933
1,18934
1,18935
0,18941
0,18942
0,18943
0,18944
0,18945
1,18951
1,18952
1,18953
1,18954
1,18955
1,18961
1,18962
1,18963
1,18964
1,18965
1,18971
1,18972
1,18973
1,18974
1,18975
1,18981
1,18982
1,18983
1,18984
1,18985
1,18991
1,18992
1,18993
1,18994
1,18995
1,19001
1,19002
1,19003
1,19004
1,19005
3,19011
3,19012
3,19013
3,19014
3,19015
0,19021
0,19022
0,19023
0,19024
0,19025
1,19031
1,19032
1,19033
1,19034
1,19035
0,19041
0,19042
0,19043
0,19044
0,19045
1,19051
1,19052
1,19053
1,19054
1,19055
1,19061
1,19062
1,19063
1,19064
1,19065
1,19071
1,19072
1,19073
1,19074
1,19075
0,19081
0,19082
0,19083
0,19084
0,19085
1,19091
1,19092
1,19093
1,19094
1,19095
1,19101
1,19102
1,19103
1,19104
1,19105
1,19111
1,19112
1,19113
1,19114
1,19115
1,19121
1,19122
1,19123
1,19124
1,19125
1,19131
1,19132
1,19133
1,19134
1,19135
3,19141
3,19142
3,19143
3,19144
3,19145
1,19151
1,19152
1,19153
1,19154
1,19155
5,19161
5,19162
5,19163
5,19164
5,19165
5,19171
5,19172
5,19173
5,19174
5,19175
0,19181
0,19182
0,19183
0,19184
0,19185
5,19191
5,19192
5,19193
5,19194
5,19195
1,19201
1,19202
1,19203
1,19204
1,19205
1,19211
1,19212
1,19213
1,19214
1,19215
1,19221
1,19222
1,19223
1,19224
1,19225
1,19231
1,19232
1,19233
1,19234
1,19235
3,19241
3,19242
3,19243
3,19244
3,19245
3,19251
3,19252
3,19253
3,19254
3,19255
5,19261
5,19262
5,19263
5,19264
5,19265
3,19271
3,19272
3,19273
3,19274
3,19275
1,19281
1,19282
1,19283
1,19284
1,19285
0,19291
0,19292
0,19293
0,19294
0,19295
5,19301
5,19302
5,19303
5,19304
5,19305
5,19311
5,19312
5,19313
5,19314
5,19315
3,19321
3,19322
3,19323
3,19324
3,19325
1,19331
1,19332
1,19333
1,19334
1,19335
1,19341
1,19342
1,19343
1,19344
1,19345
3,19351
3,19352
3,19353
3,19354
3,19355
5,19361
5,19362
5,19363
5,19364
5,19365
5,19371
5,19372
5,19373
5,19374
5,19375
1,19381
1,19382
1,19383
1,19384
1,19385
3,19391
3,19392
3,19393
3,19394
3,19395
1,19401
1,19402
1,19403
1,19404
1,19405
0,19411
0,19412
0,19413
0,19414
0,19415
1,19421
1,19422
1,19423
1,19424
1,19425
3,19431
3,19432
3,19433
3,19434
3,19435
3,19441
3,19442
3,19443
3,19444
3,19445
0,19451
0,19452
0,19453
0,19454
0,19455
1,19461
1,19462
1,19463
1,19464
1,19465
5,19471
5,19472
5,19473
5,19474
5,19475
5,19481
5,19482
5,19483
5,19484
5,19485
0,19491
0,19492
0,19493
0,19494
0,19495
3,19501
3,19502
3,19503
3,19504
3,19505
1,19511
1,19512
1,19513
1,19514
1,19515
5,19521
5,19522
5,19523
5,19524
5,19525
5,19531
5,19532
5,19533
5,19534
5,19535
3,19541
3,19542
3,19543
3,19544
3,19545
1,19551
1,19552
1,19553
1,19554
1,19555
1,19561
1,19562
1,19563
1,19564
1,19565
3,19571
3,19572
3,19573
3,19574
3,19575
1,19581
1,19582
1,19583
1,19584
1,19585
5,19591
5,19592
5,19593
5,19594
5,19595
1,19601
1,19602
1,19603
1,19604
1,19605
3,19611
3,19612
3,19613
3,19614
3,19615
1,19621
1,19622
1,19623
1,19624
1,19625
0,19631
0,19632
0,19633
0,19634
0,19635
0,19641
0,19642
0,19643
0,19644
0,19645
1,19651
1,19652
1,19653
1,19654
1,19655
1,19661
1,19662
1,19663
1,19664
1,19665
1,19671
1,19672
1,19673
1,19674
1,19675
5,19681
5,19682
5,19683
5,19684
5,19685
0,19691
0,19692
0,19693
0,19694
0,19695
0,19701
0,19702
0,19703
0,19704
0,19705
3,19711
3,19712
3,19713
3,19714
3,19715
1,19721
1,19722
1,19723
1,19724
1,19725
1,19731
1,19732
1,19733
1,19734
1,19735
3,19741
3,19742
3,19743
3,19744
3,19745
3,19751
3,19752
3,19753
3,19754
3,19755
0,19761
0,19762
0,19763
0,19764
0,19765
5,19771
5,19772
5,19773
5,19774
5,19775
0,19781
0,19782
0,19783
0,19784
0,19785
1,19791
1,19792
1,19793
1,19794
1,19795
1,19801
1,19802
1,19803
1,19804
1,19805
1,19811
1,19812
1,19813
1,19814
1,19815
1,19821
1,19822
1,19823
1,19824
1,19825
1,19831
1,19832
1,19833
1,19834
1,19835
1,19841
1,19842
1,19843
1,19844
1,19845
3,19851
3,19852
3,19853
3,19854
3,19855
1,19861
1,19862
1,19863
1,19864
1,19865
1,19871
1,19872
1,19873
1,19874
1,19875
1,19881
1,19882
1,19883
1,19884
1,19885
1,19891
1,19892
1,19893
1,19894
1,19895
5,19901
5,19902
5,19903
5,19904
5,19905
1,19911
1,19912
1,19913
1,19914
1,19915
1,19921
1,19922
1,19923
1,19924
1,19925
5,19931
5,19932
5,19933
5,19934
5,19935
1,19941
1,19942
1,19943
1,19944
1,19945
3,19951
3,19952
3,19953
3,19954
3,19955
1,19961
1,19962
1,19963
1,19964
1,19965
5,19971
5,19972
5,19973
5,19974
5,19975
1,19981
1,19982
1,19983
1,19984
1,19985
3,19991
3,19992
3,19993
3,19994
3,19995
1,20001
1,20002
1,20003
1,20004
1,20005
1,20011
1,20012
1,20013
1,20014
1,20015
0,20021
0,20022
0,20023
0,20024
0,20025
0,20031
0,20032
0,20033
0,20034
0,20035
1,20041
1,20042
1,20043
1,20044
1,20045
1,20051
1,20052
1,20053
1,20054
1,20055
5,20061
5,20062
5,20063
5,20064
5,20065
0,20071
0,20072
0,20073
0,20074
0,20075
1,20081
1,20082
1,20083
1,20084
1,20085
3,20091
3,20092
3,20093
3,20094
3,20095
5,20101
5,20102
5,20103
5,20104
5,20105
1,20111
1,20112
1,20113
1,20114
1,20115
5,20121
3,20122
5,20123
1,20124
1,20125
3,20131
3,20132
3,20133
3,20134
3,20135
0,20141
0,20142
0,20143
0,20144
0,20145
1,20151
1,20152
1,20153
1,20154
1,20155
0,20161
0,20162
0,20163
0,20164
0,20165
1,20171
1,20172
1,20173
1,20174
1,20175
0,20181
0,20182
0,20183
0,20184
0,20185
1,20191
1,20192
1,20193
1,20194
1,20195
1,20201
1,20202
1,20203
1,20204
1,20205
0,20211
0,20212
0,20213
0,20214
0,20215
0,20221
0,20222
0,20223
0,20224
0,20225
3,20231
3,20232
3,20233
3,20234
3,20235
3,20241
3,20242
3,20243
3,20244
3,20245
1,20251
1,20252
1,20253
1,20254
1,20255
3,20261
3,20262
3,20263
3,20264
3,20265
1,20271
1,20272
1,20273
1,20274
1,20275
1,20281
1,20282
1,20283
1,20284
1,20285
1,20291
1,20292
1,20293
1,20294
1,20295
1,20301
1,20302
1,20303
1,20304
1,20305
1,20311
1,20312
1,20313
1,20314
1,20315
5,20321
5,20322
5,20323
5,20324
5,20325
1,20331
1,20332
1,20333
1,20334
1,20335
3,20341
3,20342
3,20343
3,20344
3,20345
0,20351
0,20352
0,20353
0,20354
0,20355
1,20361
1,20362
1,20363
1,20364
1,20365
3,20371
3,20372
3,20373
3,20374
3,20375
1,20381
1,20382
1,20383
1,20384
1,20385
3,20391
3,20392
3,20393
3,20394
3,20395
1,20401
1,20402
1,20403
1,20404
1,20405
1,20411
1,20412
1,20413
1,20414
1,20415
1,20421
1,20422
1,20423
1,20424
1,20425
1,20431
1,20432
1,20433
1,20434
1,20435
1,20441
1,20442
1,20443
1,20444
1,20445
0,20451
0,20452
0,20453
0,20454
0,20455
3,20461
3,20462
3,20463
3,20464
3,20465
0,20471
0,20472
0,20473
0,20474
0,20475
5,20481
5,20482
5,20483
5,20484
5,20485
1,20491
1,20492
1,20493
1,20494
1,20495
1,20501
1,20502
1,20503
1,20504
1,20505
1,20511
1,20512
1,20513
1,20514
1,20515
1,20521
1,20522
1,20523
1,20524
1,20525
1,20531
1,20532
1,20533
1,20534
1,20535
1,20541
1,20542
1,20543
1,20544
1,20545
1,20551
1,20552
1,20553
1,20554
1,20555
0,20561
0,20562
0,20563
0,20564
0,20565
0,20571
0,20572
0,20573
0,20574
0,20575
1,20581
1,20582
1,20583
1,20584
1,20585
1,20591
1,20592
1,20593
1,20594
1,20595
1,20601
1,20602
1,20603
1,20604
1,20605
1,20611
1,20612
1,20613
1,20614
1,20615
0,20621
0,20622
0,20623
0,20624
0,20625
1,20631
1,20632
1,20633
1,20634
1,20635
3,20641
3,20642
3,20643
3,20644
3,20645
1,20651
1,20652
1,20653
1,20654
1,20655
0,20661
0,20662
0,20663
0,20664
0,20665
1,20671
1,20672
1,20673
1,20674
1,20675
1,20681
1,20682
1,20683
1,20684
1,20685
1,20691
1,20692
1,20693
1,20694
1,20695
3,20701
3,20702
3,20703
3,20704
3,20705
0,20711
0,20712
0,20713
0,20714
0,20715
5,20721
5,20722
5,20723
5,20724
5,20725
1,20731
1,20732
1,20733
1,20734
1,20735
1,20741
1,20742
1,20743
1,20744
1,20745
1,20751
1,20752
1,20753
1,20754
1,20755
1,20761
1,20762
1,20763
1,20764
1,20765
1,20771
1,20772
1,20773
1,20774
1,20775
0,20781
0,20782
0,20783
0,20784
0,20785
5,20791
5,20792
5,20793
5,20794
5,20795
1,20801
1,20802
1,20803
1,20804
1,20805
3,20811
3,20812
3,20813
3,20814
3,20815
1,20821
1,20822
1,20823
1,20824
1,20825
1,20831
1,20832
1,20833
1,20834
1,20835
5,20841
5,20842
5,20843
5,20844
5,20845
5,20851
5,20852
5,20853
5,20854
5,20855
1,20861
1,20862
1,20863
1,20864
1,20865
1,20871
1,20872
1,20873
1,20874
1,20875
3,20881
3,20882
3,20883
3,20884
3,20885
1,20891
1,20892
1,20893
1,20894
1,20895
5,20901
5,20902
5,20903
5,20904
5,20905
0,20911
0,20912
0,20913
0,20914
0,20915
5,20921
5,20922
5,20923
5,20924
5,20925
0,20931
0,20932
0,20933
0,20934
0,20935
3,20941
3,20942
3,20943
3,20944
3,20945
0,20951
0,20952
0,20953
0,20954
0,20955
1,20961
1,20962
1,20963
1,20964
1,20965
1,20971
1,20972
1,20973
1,20974
1,20975
1,20981
1,20982
1,20983
1,20984
1,20985
5,20991
5,20992
5,20993
5,20994
5,20995
5,21001
5,21002
5,21003
5,21004
5,21005
1,21011
1,21012
1,21013
1,21014
1,21015
0,21021
0,21022
0,21023
0,21024
0,21025
1,21031
1,21032
1,21033
1,21034
1,21035
0,21041
0,21042
0,21043
0,21044
0,21045
1,21051
1,21052
1,21053
1,21054
1,21055
3,21061
3,21062
3,21063
3,21064
3,21065
5,21071
5,21072
5,21073
5,21074
5,21075
1,21081
1,21082
1,21083
1,21084
1,21085
1,21091
1,21092
1,21093
1,21094
1,21095
3,21101
3,21102
3,21103
3,21104
3,21105
5,21111
5,21112
5,21113
5,21114
5,21115
3,21121
3,21122
3,21123
3,21124
3,21125
5,21131
5,21132
5,21133
5,21134
5,21135
1,21141
1,21142
1,21143
1,21144
1,21145
1,21151
1,21152
1,21153
1,21154
1,21155
1,21161
1,21162
1,21163
1,21164
1,21165
0,21171
0,21172
0,21173
0,21174
0,21175
1,21181
1,21182
1,21183
1,21184
1,21185
5,21191
5,21192
5,21193
5,21194
5,21195
1,21201
1,21202
1,21203
1,21204
1,21205
5,21211
5,21212
5,21213
5,21214
5,21215
1,21221
1,21222
1,21223
1,21224
1,21225
1,21231
1,21232
1,21233
1,21234
1,21235
1,21241
1,21242
1,21243
1,21244
1,21245
5,21251
5,21252
5,21253
5,21254
5,21255
0,21261
0,21262
0,21263
0,21264
0,21265
1,21271
1,21272
1,21273
1,21274
1,21275
3,21281
3,21282
3,21283
3,21284
3,21285
0,21291
0,21292
0,21293
0,21294
0,21295
1,21301
1,21302
1,21303
1,21304
1,21305
1,21311
1,21312
1,21313
1,21314
1,21315
5,21321
5,21322
5,21323
5,21324
5,21325
3,21331
3,21332
3,21333
3,21334
3,21335
5,21341
5,21342
5,21343
5,21344
5,21345
1,21351
1,21352
1,21353
1,21354
1,21355
5,21361
5,21362
5,21363
5,21364
5,21365
1,21371
1,21372
1,21373
1,21374
1,21375
5,21381
5,21382
5,21383
5,21384
5,21385
1,21391
1,21392
1,21393
1,21394
1,21395
0,21401
0,21402
0,21403
0,21404
0,21405
5,21411
5,21412
5,21413
5,21414
5,21415
5,21421
5,21422
5,21423
5,21424
5,21425
1,21431
1,21432
1,21433
1,21434
1,21435
3,21441
3,21442
3,21443
3,21444
3,21445
1,21451
1,21452
1,21453
1,21454
1,21455
0,21461
0,21462
0,21463
0,21464
0,21465
3,21471
3,21472
3,21473
3,21474
3,21475
0,21481
0,21482
0,21483
0,21484
0,21485
0,21491
0,21492
0,21493
0,21494
0,21495
0,21501
0,21502
0,21503
0,21504
0,21505
0,21511
0,21512
0,21513
0,21514
0,21515
1,21521
1,21522
1,21523
1,21524
1,21525
3,21531
3,21532
3,21533
3,21534
3,21535
1,21541
1,21542
1,21543
1,21544
1,21545
0,21551
0,21552
0,21553
0,21554
0,21555
3,21561
3,21562
3,21563
3,21564
3,21565
0,21571
0,21572
0,21573
0,21574
0,21575
3,21581
3,21582
3,21583
3,21584
3,21585
1,21591
1,21592
1,21593
1,21594
1,21595
0,21601
0,21602
0,21603
0,21604
0,21605
3,21611
3,21612
3,21613
3,21614
3,21615
1,21621
1,21622
1,21623
1,21624
1,21625
1,21631
1,21632
1,21633
1,21634
1,21635
5,21641
5,21642
5,21643
5,21644
5,21645
0,21651
0,21652
0,21653
0,21654
0,21655
5,21661
5,21662
5,21663
5,21664
5,21665
0,21671
0,21672
0,21673
0,21674
0,21675
0,21681
0,21682
0,21683
0,21684
0,21685
1,21691
1,21692
1,21693
1,21694
1,21695
1,21701
1,21702
1,21703
1,21704
1,21705
0,21711
0,21712
0,21713
0,21714
0,21715
3,21721
3,21722
3,21723
3,21724
3,21725
1,21731
1,21732
1,21733
1,21734
1,21735
1,21741
1,21742
1,21743
1,21744
1,21745
1,21751
1,21752
1,21753
1,21754
1,21755
0,21761
0,21762
0,21763
0,21764
0,21765
0,21771
0,21772
0,21773
0,21774
0,21775
5,21781
5,21782
5,21783
5,21784
5,21785
1,21791
1,21792
1,21793
1,21794
1,21795
0,21801
0,21802
0,21803
0,21804
0,21805
5,21811
5,21812
5,21813
5,21814
5,21815
0,21821
0,21822
0,21823
0,21824
0,21825
0,21831
0,21832
0,21833
0,21834
0,21835
1,21841
1,21842
1,21843
1,21844
1,21845
1,21851
1,21852
1,21853
1,21854
1,21855
1,21861
1,21862
1,21863
1,21864
1,21865
1,21871
1,21872
1,21873
1,21874
1,21875
0,21881
0,21882
0,21883
0,21884
0,21885
1,21891
1,21892
1,21893
1,21894
1,21895
3,21901
3,21902
3,21903
3,21904
3,21905
1,21911
1,21912
1,21913
1,21914
1,21915
0,21921
0,21922
0,21923
0,21924
0,21925
0,21931
0,21932
0,21933
0,21934
0,21935
1,21941
1,21942
1,21943
1,21944
1,21945
0,21951
0,21952
0,21953
0,21954
0,21955
1,21961
1,21962
1,21963
1,21964
1,21965
1,21971
1,21972
1,21973
1,21974
1,21975
0,21981
0,21982
0,21983
0,21984
0,21985
5,21991
5,21992
5,21993
5,21994
5,21995
1,22001
1,22002
1,22003
1,22004
1,22005
1,22011
1,22012
1,22013
1,22014
1,22015
0,22021
0,22022
0,22023
0,22024
0,22025
1,22031
1,22032
1,22033
1,22034
1,22035
3,22041
3,22042
3,22043
3,22044
3,22045
0,22051
0,22052
0,22053
0,22054
0,22055
0,22061
0,22062
0,22063
0,22064
0,22065
5,22071
5,22072
5,22073
5,22074
5,22075
1,22081
1,22082
1,22083
1,22084
1,22085
1,22091
1,22092
1,22093
1,22094
1,22095
0,22101
0,22102
0,22103
0,22104
0,22105
5,22111
5,22112
5,22113
5,22114
5,22115
5,22121
5,22122
5,22123
5,22124
5,22125
3,22131
3,22132
3,22133
3,22134
3,22135
1,22141
1,22142
1,22143
1,22144
1,22145
0,22151
0,22152
0,22153
0,22154
0,22155
1,22161
1,22162
1,22163
1,22164
1,22165
1,22171
1,22172
1,22173
1,22174
1,22175
1,22181
1,22182
1,22183
1,22184
1,22185
0,22191
0,22192
0,22193
0,22194
0,22195
1,22201
1,22202
1,22203
1,22204
1,22205
1,22211
1,22212
1,22213
1,22214
1,22215
5,22221
5,22222
5,22223
5,22224
5,22225
1,22231
1,22232
1,22233
1,22234
1,22235
1,22241
1,22242
1,22243
1,22244
1,22245
0,22251
0,22252
0,22253
0,22254
0,22255
0,22261
0,22262
0,22263
0,22264
0,22265
1,22271
1,22272
1,22273
1,22274
1,22275
3,22281
3,22282
3,22283
3,22284
3,22285
1,22291
1,22292
1,22293
1,22294
1,22295
1,22301
1,22302
1,22303
1,22304
1,22305
1,22311
1,22312
1,22313
1,22314
1,22315
1,22321
1,22322
1,22323
1,22324
1,22325
1,22331
1,22332
1,22333
1,22334
1,22335
1,22341
1,22342
1,22343
1,22344
1,22345
0,22351
0,22352
0,22353
0,22354
0,22355
0,22361
0,22362
0,22363
0,22364
0,22365
1,22371
1,22372
1,22373
1,22374
1,22375
5,22381
5,22382
5,22383
5,22384
5,22385
0,22391
0,22392
0,22393
0,22394
0,22395
3,22401
3,22402
3,22403
3,22404
3,22405
0,22411
0,22412
0,22413
0,22414
0,22415
3,22421
3,22422
3,22423
3,22424
3,22425
3,22431
3,22432
3,22433
3,22434
3,22435
0,22441
0,22442
0,22443
0,22444
0,22445
5,22451
5,22452
5,22453
5,22454
5,22455
1,22461
1,22462
1,22463
1,22464
1,22465
1,22471
1,22472
1,22473
1,22474
1,22475
5,22481
5,22482
5,22483
5,22484
5,22485
3,22491
3,22492
3,22493
3,22494
3,22495
1,22501
1,22502
1,22503
1,22504
1,22505
3,22511
3,22512
3,22513
3,22514
3,22515
1,22521
1,22522
1,22523
1,22524
1,22525
0,22531
0,22532
0,22533
0,22534
0,22535
5,22541
5,22542
5,22543
5,22544
5,22545
1,22551
1,22552
1,22553
1,22554
1,22555
1,22561
1,22562
1,22563
1,22564
1,22565
5,22571
5,22572
5,22573
5,22574
5,22575
1,22581
1,22582
1,22583
1,22584
1,22585
1,22591
1,22592
1,22593
1,22594
1,22595
3,22601
3,22602
3,22603
3,22604
3,22605
5,22611
5,22612
5,22613
5,22614
5,22615
1,22621
1,22622
1,22623
1,22624
1,22625
